x,y
4.402278885160826,-69.42174449881001
11.5,-69
20.51028079984838,-68.87136050583511
27.5,-69
27.5,-81
27.5,-93
33.5,-107
40.5,-116
48.5,-124
58.5,-130
75.5,-133
91.5,-133
103.5,-129
117.5,-123
125.5,-115
131.21437079996988,-107.70439030965619
135.5,-101
140.5,-92
146.30871042261143,-78.64778653607127
148.1955028754416,-62.0440129511656
145.93135193204537,-44.685522385127854
139.5,-33
132.5,-24
123.5,-17
112.346446271668,-12.987409177580664
98.5,-10
101.4030500452529,-0.15722049833537424
103.5,11
105.17663495091328,19.4654210110986
104.5,28
105.55399344147932,35.31447761487219
104.5,44
102.5,58
97.5,73
91.5,83
84.5,92
75.5,99
64.5,104
52.5,108
44.5,116
36.42850463592358,122.98922705382857
25.5,129
15.402863610282525,132.21999628459784
2.5,134
0.11028079984835135,128.32863949416497
-10.689719200151652,124.72863949416497
-21.089719200151656,119.92863949416495
-31.48971920015166,112.72863949416495
-40.689719200151664,105.52863949416495
-47.88971920015167,97.92863949416495
-55.48971920015167,94.32863949416495
-65.08971920015168,90.32863949416495
-74.68971920015167,83.12863949416494
-83.08971920015168,74.32863949416495
-91.08971920015168,65.52863949416493
-96.68971920015169,55.528639494164935
-98.68971920015169,45.528639494164935
-97.48971920015168,37.12863949416493
-89.08971920015168,31.12863949416493
-76.68971920015167,30.32863949416493
-69.08971920015168,34.32863949416493
-67.48971920015167,24.328639494164925
-70.68971920015167,9.52863949416492
-71.88971920015167,-4.871360505835084
-71.88971920015167,-5.2713605058350845
-69.08971920015168,-22.47136050583509
-61.48971920015167,-34.071360505835095
-51.88971920015167,-41.671360505835096
-43.88971920015167,-50.0713605058351
-35.08971920015166,-57.6713605058351
-24.28971920015166,-62.0713605058351
-11.889719200151653,-62.0713605058351
-4.289719200151651,-59.271360505835105
-1.0897192001516491,-56.4713605058351
2.5102807998483523,-58.871360505835106
10.110280799848354,-62.871360505835106
9.710280799848356,-62.871360505835106
20.51028079984836,-63.271360505835105
30.910280799848362,-58.871360505835106
31.310280799848364,-58.871360505835106
40.51028079984837,-55.6713605058351
50.91028079984837,-50.4713605058351
59.31028079984837,-43.2713605058351
67.31028079984837,-36.87136050583509
72.51028079984837,-26.47136050583509
77.31028079984839,-16.071360505835088
76.11028079984838,-4.0713605058350835
74.91028079984838,7.928639494164921
74.11028079984838,20.328639494164925
70.91028079984838,32.72863949416493
71.31028079984837,33.12863949416493
68.11028079984838,39.528639494164935
76.91028079984838,35.92863949416493
84.91028079984838,33.928639494164926
85.31028079984839,33.928639494164926
92.51028079984839,37.52863949416493
92.51028079984839,37.92863949416493
98.11028079984838,45.528639494164935
96.91028079984838,57.128639494164936
94.91028079984838,67.92863949416494
85.71028079984838,79.12863949416494
79.31028079984839,85.12863949416494
71.31028079984837,90.32863949416495
61.31028079984837,96.32863949416495
53.31028079984837,99.92863949416495
44.910280799848366,105.92863949416495
37.310280799848364,114.72863949416495
29.31028079984836,119.52863949416496
19.310280799848357,123.92863949416495
10.110280799848354,126.32863949416496
-2.5,121
-10.981454041991318,117.90768230524564
-20.5,115
-24.5,111
-30.10087578050979,105.5526902018441
-35.98322872168627,99.67033726066762
-41.5,94
-45.5,90
-50.5,81
-55.5,76
-59.5,72
-61.5,66
-65.5,62
-69.5,58
-79.86834680763629,48.873678912522685
-74.09685538940454,53.37016361052708
-48.5,75
-40.5,79
-26.5,85
-15.5,88
-2.2717766226364713,88.87542424072949
6.760481441879667,71.13348875685851
14.5,70
24.5,64
28.040130641401113,55.47330262375422
22.58558518685566,46.38239353284513
10.5,42
6.5,34
7.5,27
8.5,20
7.5,15
7.5,7
8.5,0
7.5,-5
8.040130641401115,-10.890333739882138
8.5,-16
13.5,-23
23.5,-21
28.49467609594657,-14.07215192170032
29.858312459582933,-6.799424648973048
29.5,1
30.312857914128386,9.10966626011786
28.5,16
27.131039732310207,23.20057535102695
24.5,32
17.5,37
4.774293863613706,41.19483428015847
0.18412992918747195,40.86696542769945
-6.5,41
-12.274886464255163,34.96532608343715
-19.5,32
-19.68714208587161,27.291484441936042
-22.5,21
-23.5,16
-25.5,10
-26.5,5
-26.5,-3
-25.5,-10
-23.5,-16
-19.5,-24
-10.5,-23
-7.291518368226406,-16.772489033048203
-5.5,-10
-3.958185034893074,-0.6613779219370975
-3.5,8
-3.4224274478617116,15.948932640814181
-4.5,23
-5.5,34
-13.5,42
-23.5,48
-24.5,59
-16.5,67
-3.2151367480706843,70.3137381217088
6.437900796718376,89.19800488589078
16.5,88
30.5,86
43.85725563542809,81.7786500471811
53.5,77
62.5,70
72.5,64
79.69687058366807,54.96063543426181
56.5,80
48.5,88
41.5,97
38.05886231955217,101.03923531534436
33.5,105
25.5,113
19.34112660317,116.2947790794392
11.5,119
6.17209437951328,121.19435525895678
-6.5,133
-13.571495364076494,130.16871423331577
-20.5,127
-27.5,124
-33.05867485125601,118.88666295126447
-40.5,115
-44.5,111
-48.5,107
-53.5,102
-61.5,98
-67.5,96
-71.5,92
-77.43306694521719,87.90768230524561
-83.5,84
-87.5,80
-91.5,76
-95.5,72
-98.40080888070108,66.61735972460043
-102.5,61
-103.56209920328173,53.71413391814881
-103.88467984844303,46.93994036976171
-104.5,39
-103.5,32
-104.5,27
-105.5,22
-103.5,16
-104.5,11
-102.5,5
-100.5,-1
-98.5,-7
-96.5,-13
-97.5,-18
-111.5,-24
-119.5,-28
-128.14691872823244,-33.39082723270471
-135.64691872823244,-41.724160566038044
-141.48025206156578,-51.724160566038044
-143.14691872823244,-62.140827232704716
-142.73025206156578,-73.39082723270471
-141.89691872823244,-87.14082723270472
-139.5,-100
-133.5,-110
-125.5,-118
-116.5,-125
-106.5,-131
-87.5,-136
-70.5,-135
-56.06358539489912,-131.3074938993714
-44.813585394899114,-122.5574938993714
-39.5,-116
-33.5,-106
-29.813585394899114,-97.97416056603805
-29.5,-90
-28.78562920003019,-82.42137144173165
-29.5,-74
-27.889719200151635,-68.87136050583511
-20.5,-69
-11.335426032871975,-69.42174449881001
-4.5,-69
